,home_overall_rating,away_overall_rating,home_team_wins,home_team_draws,home_team_defeats,home_team_goals_diff,away_team_wins,away_team_draws,away_team_defeats,away_team_goals_diff,home_team_wins_against_eachother,home_team_goals_diff_agains_eachother,draws_against_eachother,away_team_wins_against_eachother,away_team_goals_diff_agains_eachother,bet_statistics_home,bet_statistics_draw,bet_statistics_away,Home_Win,Draw,Away_Win
0,841.0,793.0,2,1,2,0,0,1,4,-7,2,5,2,1,-5,9.46,34.39,62.55,0,1,0
0,749.0,791.0,0,2,3,-5,3,1,1,3,1,1,0,0,-1,18.64,21.22,20.06,0,0,1
0,835.0,798.0,3,2,0,7,3,0,2,0,3,5,2,0,-5,11.940000000000001,24.87,38.65,0,1,0
0,804.0,771.0,0,3,2,-5,2,3,0,4,1,2,2,0,-2,13.51,23.060000000000002,30.19,0,0,1
0,897.0,757.0,3,1,1,2,4,0,1,8,4,6,1,0,-6,8.81,39.7,84.15,0,1,0
0,795.0,780.0,1,1,3,-5,0,3,2,-4,2,-3,1,2,3,15.510000000000002,22.28,24.270000000000003,1,0,0
0,789.0,809.0,2,3,0,4,1,2,2,-1,0,-3,2,3,3,19.310000000000002,20.79,19.78,1,0,0
0,751.0,733.0,4,1,0,9,0,3,2,-4,0,-2,2,1,2,13.95,23.34,27.83,1,0,0
0,739.0,773.0,3,0,2,2,2,2,1,3,1,-3,2,2,3,18.41,22.09,19.68,1,0,0
0,778.0,792.0,3,1,1,3,3,1,1,5,0,-2,1,2,2,16.240000000000002,22.12,22.990000000000002,0,0,1
0,833.0,810.0,2,3,0,4,0,2,3,-7,3,5,1,1,-5,10.82,27.36,46.56,1,0,0
0,767.0,836.0,2,3,0,2,2,2,1,1,2,-2,1,2,2,22.67,21.07,17.03,0,0,1
0,892.0,801.0,3,2,0,4,2,1,2,-1,4,10,1,0,-10,8.96,39.18,77.71,1,0,0
0,795.0,737.0,0,2,3,-6,0,1,4,-7,0,-3,0,1,3,14.85,22.32,26.15,0,1,0
0,808.0,802.0,0,2,3,-5,2,2,1,1,0,-4,2,3,4,17.17,21.84,21.45,0,1,0
0,829.0,841.0,0,2,3,-3,2,2,1,1,1,-1,1,3,1,17.740000000000002,22.04,20.63,0,1,0
0,803.0,788.0,2,3,0,2,0,3,2,-3,0,-2,3,2,2,12.11,24.64,36.66,0,1,0
0,750.0,811.0,0,3,2,-5,0,2,3,-5,0,-4,3,2,4,16.68,22.07,22.17,0,0,1
0,822.0,831.0,1,2,2,-1,2,3,0,3,1,-1,3,1,1,19.61,21.689999999999998,18.950000000000003,1,0,0
0,773.0,778.0,2,2,1,2,3,2,0,5,2,1,1,2,-1,13.73,23.29,29.009999999999998,1,0,0
0,839.0,751.0,1,3,1,0,4,1,0,9,2,1,2,1,-1,10.14,31.2,51.3,0,0,1
0,737.0,749.0,0,2,3,-6,2,0,3,-1,0,-3,0,1,3,15.139999999999999,22.33,25.36,0,0,1
0,817.0,895.0,3,1,1,2,3,2,0,4,0,0,5,0,0,22.59,21.740000000000002,16.71,0,1,0
0,795.0,762.0,3,1,1,6,1,3,1,0,2,2,2,1,-2,14.59,22.450000000000003,26.8,1,0,0
0,808.0,780.0,0,2,3,-7,3,1,1,2,2,1,0,1,-1,15.450000000000001,21.92,24.94,1,0,0
0,801.0,840.0,2,0,3,-3,0,2,3,-3,3,3,2,0,-3,19.88,21.43,18.68,0,1,0
0,798.0,840.0,3,1,1,6,1,3,1,0,1,-2,1,3,2,20.229999999999997,21.92,18.0,0,0,1
0,782.0,771.0,3,1,1,3,0,3,2,-2,2,-1,1,2,1,16.560000000000002,21.59,22.9,1,0,0
0,760.0,815.0,4,1,0,7,2,3,0,2,2,0,2,1,0,18.630000000000003,22.1,19.64,0,0,1
0,753.0,830.0,3,0,2,2,2,2,1,1,1,-1,1,1,1,28.869999999999997,21.990000000000002,14.259999999999998,0,0,1
0,798.0,816.0,2,1,2,0,2,2,1,1,1,0,1,1,0,18.6,21.47,20.04,0,0,1
0,869.0,752.0,2,3,0,3,0,2,3,-6,2,4,3,0,-4,8.54,43.15,102.15,1,0,0
0,791.0,802.0,0,3,2,-3,1,2,2,-2,0,0,3,0,0,17.04,21.69,21.87,1,0,0
0,811.0,753.0,1,2,2,-1,0,2,3,-5,0,0,1,0,0,13.079999999999998,22.79,32.93,1,0,0
0,826.0,761.0,0,3,2,-2,2,2,1,3,2,-3,0,3,3,11.54,24.979999999999997,42.1,1,0,0
0,793.0,828.0,2,1,2,-2,1,3,1,0,0,-4,2,3,4,21.13,22.59,16.990000000000002,0,0,1
0,802.0,892.0,3,2,0,3,2,3,0,5,0,-8,1,4,8,28.5,23.35,13.8,1,0,0
0,755.0,798.0,0,1,4,-9,1,1,3,-8,1,-2,1,3,2,17.33,22.06,21.2,1,0,0
0,795.0,811.0,3,1,1,2,2,2,1,1,1,-2,2,2,2,13.399999999999999,22.61,31.939999999999998,1,0,0
0,778.0,750.0,2,1,2,1,3,1,1,5,1,-1,1,3,1,13.71,23.759999999999998,28.44,1,0,0
0,846.0,837.0,1,3,1,4,2,2,1,4,1,-2,2,2,2,14.419999999999998,23.54,25.85,0,1,0
0,750.0,840.0,0,1,4,-6,1,3,1,1,0,-1,0,1,1,26.380000000000003,22.11,14.889999999999999,0,0,1
0,810.0,776.0,2,2,1,2,4,0,1,4,3,7,0,0,-7,11.33,25.450000000000003,44.45,1,0,0
0,804.0,786.0,2,1,2,-2,1,3,1,0,2,1,1,2,-1,12.930000000000001,23.96,32.0,1,0,0
0,785.0,747.0,1,1,3,-4,3,0,2,1,2,3,0,1,-3,14.200000000000001,22.3,28.74,1,0,0
0,765.0,783.0,0,2,3,-3,2,0,3,-1,2,5,0,1,-5,16.61,21.369999999999997,23.1,0,0,1
0,766.0,779.0,1,3,1,0,2,1,2,0,2,3,2,0,-3,22.29,25.480000000000004,20.930000000000003,1,0,0
0,739.0,885.0,2,0,3,-3,3,1,1,7,1,-6,0,4,6,72.3,38.07,10.91,0,1,0
0,755.0,834.0,2,1,2,0,2,2,1,1,0,-3,0,2,3,24.03,24.950000000000003,19.950000000000003,0,0,1
0,823.0,761.0,2,2,1,2,3,1,1,0,4,8,0,1,-8,14.2,27.2,40.290000000000006,1,0,0
0,796.0,716.0,2,0,3,-1,0,1,4,-7,4,8,0,0,-8,12.05,32.47,55.24,0,0,1
0,786.0,737.0,1,0,4,-7,0,2,0,0,0,0,0,0,0,15.0,27.02,35.6,1,0,0
0,770.0,851.0,1,3,1,-1,1,2,2,-3,1,-2,1,2,2,27.740000000000002,25.71,17.380000000000003,0,0,1
0,722.0,809.0,1,1,3,-4,3,2,0,5,1,-1,2,2,1,24.9,25.340000000000003,19.3,0,0,1
0,772.0,736.0,1,1,3,-4,1,0,4,-5,0,0,0,0,0,19.43,25.62,24.240000000000002,0,0,1
0,832.0,797.0,5,0,0,10,3,0,2,4,2,4,2,1,-4,13.85,27.54,43.11,0,1,0
0,758.0,788.0,3,0,2,-1,2,0,3,-1,1,0,1,1,0,19.85,21.52,18.64,0,1,0
0,749.0,751.0,2,1,2,2,0,1,4,-5,0,-1,0,1,1,13.399999999999999,23.85,29.42,0,1,0
0,754.0,804.0,3,0,2,1,3,0,2,0,1,-2,2,2,2,20.35,21.42,18.35,1,0,0
0,750.0,833.0,1,0,4,-8,1,3,1,4,1,-2,1,3,2,31.64,24.7,12.77,0,0,1
0,815.0,793.0,2,2,1,4,0,1,4,-4,4,10,1,0,-10,10.810000000000002,27.509999999999998,46.67,0,0,1
0,906.0,761.0,2,2,1,4,2,1,2,0,4,8,1,0,-8,8.84,40.11,83.63,1,0,0
0,783.0,844.0,1,3,1,0,3,1,1,5,0,-1,2,1,1,30.46,22.85,13.58,0,0,1
0,809.0,794.0,2,1,2,-2,2,0,3,-3,1,1,3,1,-1,15.040000000000001,22.02,26.189999999999998,0,1,0
0,840.0,803.0,2,2,1,2,3,1,1,4,1,0,2,2,0,13.879999999999999,22.39,29.799999999999997,1,0,0
0,782.0,804.0,1,1,3,-7,3,2,0,3,1,-1,2,2,1,17.82,21.76,20.69,1,0,0
0,790.0,751.0,2,2,1,1,1,0,4,-10,2,2,1,2,-2,11.29,26.89,41.540000000000006,1,0,0
0,791.0,818.0,1,1,3,-3,2,1,2,3,0,-5,0,3,5,25.1,22.82,15.030000000000001,0,0,1
0,825.0,792.0,3,0,2,2,1,2,2,-2,1,-1,1,3,1,11.86,24.84,39.68,1,0,0
0,780.0,809.0,2,0,3,-2,2,2,1,-1,2,2,2,1,-2,14.16,22.840000000000003,27.770000000000003,0,0,1
0,844.0,911.0,2,2,1,8,3,1,1,6,0,-7,1,4,7,21.479999999999997,22.86,16.83,0,0,1
0,752.0,787.0,0,2,3,-3,1,1,3,-7,0,-3,0,1,3,19.26,21.67,19.130000000000003,1,0,0
0,835.0,826.0,4,1,0,8,3,2,0,5,1,-3,2,2,3,13.52,22.59,32.4,0,1,0
0,802.0,774.0,3,0,2,0,2,1,2,-3,1,-2,1,3,2,13.030000000000001,23.98,31.630000000000003,1,0,0
0,797.0,757.0,2,1,2,-1,2,1,2,2,1,-2,1,1,2,15.49,22.46,24.21,0,0,1
0,756.0,755.0,1,0,4,-3,3,0,2,0,2,-4,0,3,4,13.6,22.65,30.89,0,1,0
0,800.0,846.0,3,1,1,2,2,1,2,7,1,-2,2,2,2,18.53,22.68,19.21,1,0,0
0,757.0,844.0,2,1,2,0,3,2,0,7,0,0,5,0,0,24.169999999999998,22.75,15.52,0,0,1
0,753.0,834.0,2,1,2,-1,4,0,1,5,1,-5,1,3,5,21.89,21.53,17.22,0,0,1
0,751.0,769.0,1,0,4,-8,1,0,4,-7,0,-6,1,4,6,18.950000000000003,22.450000000000003,18.95,0,1,0
0,817.0,776.0,2,1,2,4,1,1,3,-6,3,5,1,1,-5,9.61,32.3,64.64,1,0,0
0,888.0,747.0,4,0,1,9,2,2,1,2,1,1,0,0,-1,8.07,56.45,124.18,1,0,0
0,789.0,754.0,1,1,3,-4,1,1,3,-2,2,0,1,2,0,16.060000000000002,22.05,23.37,0,0,1
0,809.0,790.0,3,1,1,2,1,1,3,-3,1,-3,0,2,3,15.129999999999999,22.21,25.299999999999997,1,0,0
0,836.0,813.0,3,2,0,5,2,1,2,-1,3,4,1,1,-4,11.51,24.9,43.77,1,0,0
0,781.0,797.0,1,1,3,-6,2,1,2,-1,1,-1,2,2,1,16.86,22.43,21.51,1,0,0
0,782.0,779.0,1,1,3,-6,1,0,4,-5,3,1,0,2,-1,15.25,22.57,24.72,0,0,1
0,797.0,761.0,1,1,3,-3,1,1,3,-3,1,-2,0,2,2,13.670000000000002,23.1,29.79,0,1,0
0,833.0,810.0,4,0,1,5,4,0,1,3,2,0,1,2,0,15.309999999999999,21.98,25.32,1,0,0
0,771.0,787.0,1,1,3,-6,2,0,3,-5,3,0,0,2,0,15.080000000000002,22.990000000000002,24.81,0,0,1
0,833.0,835.0,3,1,1,7,4,1,0,6,2,-2,1,2,2,13.559999999999999,24.0,29.479999999999997,0,1,0
0,750.0,752.0,1,1,3,-2,1,1,3,-7,0,-2,0,1,2,15.420000000000002,22.830000000000002,23.99,1,0,0
0,814.0,801.0,3,2,0,8,3,1,1,2,3,1,0,2,-1,11.61,25.07,42.19,0,1,0
0,794.0,763.0,2,1,2,2,1,1,3,-4,2,3,2,1,-3,13.579999999999998,23.76,29.020000000000003,1,0,0
0,815.0,849.0,1,1,3,-3,2,1,2,7,1,-3,2,2,3,29.55,23.33,13.75,1,0,0
0,753.0,878.0,2,1,2,0,3,1,1,5,1,-6,0,4,6,42.36,26.919999999999998,11.280000000000001,0,0,1
0,807.0,747.0,3,0,2,0,2,1,2,1,0,0,1,0,0,11.120000000000001,26.83,42.94,0,1,0
0,750.0,794.0,1,1,3,-4,1,2,2,-2,0,-4,0,1,4,15.85,21.91,23.92,0,0,1
0,770.0,781.0,1,2,2,-1,0,1,4,-8,3,3,1,1,-3,14.65,22.23,26.740000000000002,0,0,1
0,749.0,844.0,1,1,3,-6,2,3,0,5,1,-1,2,2,1,38.63,24.979999999999997,11.91,0,0,1
0,854.0,773.0,1,1,3,1,1,1,3,-5,3,1,1,1,-1,9.73,33.120000000000005,58.93,0,0,1
0,892.0,833.0,4,0,1,7,4,0,1,6,3,4,2,0,-4,9.57,32.47,67.83,1,0,0
0,785.0,840.0,1,0,4,-6,2,2,1,3,2,-4,0,3,4,34.17,25.27,12.370000000000001,0,0,1
0,802.0,767.0,2,2,1,1,2,1,2,-1,1,-4,1,3,4,14.129999999999999,22.58,28.16,1,0,0
0,826.0,796.0,3,2,0,4,2,1,2,1,4,8,1,0,-8,12.25,24.34,36.22,1,0,0
0,772.0,815.0,3,0,2,1,2,1,2,0,3,3,2,0,-3,14.42,22.740000000000002,27.200000000000003,0,1,0
0,781.0,825.0,1,1,3,-4,3,2,0,4,0,-9,1,4,9,24.1,22.110000000000003,15.82,1,0,0
0,794.0,784.0,1,2,2,-1,1,0,4,-6,1,0,1,1,0,14.439999999999998,23.39,26.03,1,0,0
0,790.0,742.0,3,0,2,-2,0,1,4,-10,3,5,2,0,-5,10.6,27.4,51.39,1,0,0
0,768.0,808.0,1,1,3,-4,2,1,2,-1,0,-6,2,3,6,18.12,22.310000000000002,19.9,0,1,0
0,840.0,766.0,3,1,1,5,1,2,2,-1,2,3,2,1,-3,8.88,39.25,83.55,1,0,0
0,752.0,853.0,2,2,1,1,1,0,4,-1,0,-2,0,1,2,33.19,26.41,12.27,0,0,1
0,844.0,777.0,2,3,0,6,3,1,1,2,2,2,2,1,-2,10.07,30.380000000000003,56.92,1,0,0
0,797.0,809.0,2,1,2,1,3,2,0,5,2,5,2,1,-5,14.36,23.22,26.43,0,1,0
0,815.0,897.0,1,2,2,-1,5,0,0,12,0,-11,0,5,11,70.55,32.65,9.48,0,0,1
0,786.0,757.0,2,1,2,-1,1,1,3,-5,2,-2,2,1,2,15.05,22.69,25.090000000000003,0,1,0
0,805.0,779.0,2,2,1,0,1,1,3,-3,2,-1,1,2,1,9.610000000000001,22.18,39.39,1,0,0
0,757.0,843.0,1,1,3,-5,4,1,0,8,3,0,1,1,0,29.78,23.04,10.36,1,0,0
0,764.0,785.0,0,2,3,-4,1,0,4,-6,1,-1,2,2,1,15.030000000000001,22.839999999999996,24.93,0,0,1
0,737.0,765.0,0,1,4,-8,1,2,2,-1,2,3,1,2,-3,29.55,23.84,13.399999999999999,0,0,1
0,851.0,847.0,1,0,4,-3,3,2,0,9,0,-4,2,3,4,15.729999999999999,23.310000000000002,23.23,1,0,0
0,747.0,776.0,2,1,2,-1,1,2,2,-2,0,-2,0,1,2,18.35,22.59,19.409999999999997,0,0,1
0,905.0,799.0,5,0,0,12,2,1,2,1,1,1,1,1,-1,7.959999999999999,59.480000000000004,152.01,1,0,0
0,805.0,767.0,3,2,0,5,2,0,3,-3,3,3,0,2,-3,14.29,22.880000000000003,27.299999999999997,0,0,1
0,842.0,783.0,2,2,1,1,1,2,2,-2,2,5,3,0,-5,11.170000000000002,26.080000000000002,44.72,1,0,0
0,774.0,813.0,2,1,2,-2,4,0,1,2,1,-5,0,4,5,17.86,22.020000000000003,20.44,1,0,0
0,774.0,757.0,3,0,2,0,1,1,3,-3,0,0,1,0,0,16.23,22.75,22.41,0,1,0
0,759.0,832.0,0,1,4,-5,3,1,1,6,0,-6,1,4,6,29.409999999999997,24.04,13.45,0,0,1
0,793.0,790.0,2,1,2,-3,3,1,1,0,1,2,2,0,-2,17.880000000000003,22.270000000000003,20.089999999999996,1,0,0
0,835.0,852.0,3,0,2,-1,2,0,3,-1,1,-1,2,2,1,22.25,23.25,16.32,0,0,1
0,842.0,808.0,3,1,1,3,2,2,1,0,3,8,1,1,-8,12.59,25.46,31.52,0,1,0
0,853.0,666.0,3,1,1,8,1,1,3,-6,1,1,0,0,-1,8.64,40.42,105.42,1,0,0
0,788.0,888.0,2,1,2,0,5,0,0,17,0,-5,3,2,5,51.620000000000005,30.630000000000003,10.25,0,0,1
0,797.0,781.0,1,1,3,-3,2,2,1,5,2,-2,1,2,2,18.82,21.86,19.46,0,1,0
0,777.0,664.0,1,1,3,-7,0,1,4,-8,0,-5,2,3,5,11.32,26.310000000000002,42.05,1,0,0
0,711.0,805.0,2,0,3,-3,2,2,1,1,2,-1,0,3,1,14.74,23.080000000000002,25.57,1,0,0
0,818.0,781.0,1,3,1,-1,2,1,2,0,3,4,1,1,-4,14.2,23.57,26.83,1,0,0
0,762.0,679.0,1,2,2,0,0,1,4,-5,2,5,1,0,-5,12.620000000000001,25.189999999999998,31.67,1,0,0
0,718.0,772.0,0,0,5,-9,1,2,2,-2,0,-1,0,1,1,24.18,23.009999999999998,15.23,1,0,0
0,781.0,849.0,2,2,1,5,3,1,1,7,2,-1,1,2,1,47.629999999999995,29.239999999999995,10.530000000000001,0,0,1
0,855.0,759.0,3,0,2,4,3,1,1,2,3,5,2,0,-5,8.64,43.379999999999995,86.32,1,0,0
0,742.0,832.0,0,1,4,-10,2,0,3,-6,0,0,1,0,0,22.97,22.86,15.77,0,0,1
0,871.0,788.0,5,0,0,16,3,0,2,-1,3,6,1,1,-6,7.97,58.96,130.21,1,0,0
0,812.0,821.0,1,2,2,-1,2,2,1,1,1,-3,1,3,3,21.450000000000003,23.47,16.369999999999997,0,0,1
0,822.0,792.0,3,1,1,6,3,1,1,-1,2,3,1,0,-3,8.870000000000001,39.03,88.35,1,0,0
0,785.0,740.0,2,1,2,-2,1,1,3,-7,2,0,0,3,0,13.459999999999999,24.689999999999998,28.13,0,0,1
0,795.0,766.0,3,2,0,6,2,2,1,1,2,-1,0,2,1,12.940000000000001,29.509999999999998,48.79,0,1,0
0,733.0,815.0,2,0,3,0,2,1,2,3,1,-3,1,3,3,21.6,24.509999999999998,22.049999999999997,0,0,1
0,711.0,772.0,1,0,4,-6,0,1,4,-7,0,0,0,0,0,17.08,25.470000000000002,29.04,1,0,0
0,755.0,764.0,2,1,2,-3,2,0,3,-1,1,0,0,1,0,17.020000000000003,25.25,29.85,1,0,0
0,834.0,728.0,2,2,1,0,1,1,3,-4,1,-1,2,2,1,12.25,31.37,54.9,1,0,0
0,752.0,774.0,0,2,1,-2,2,0,3,0,0,0,0,0,0,22.630000000000003,24.909999999999997,20.869999999999997,1,0,0
0,843.0,816.0,2,1,2,-2,3,1,1,4,1,-6,1,3,6,15.790000000000001,25.950000000000003,33.230000000000004,0,1,0
0,764.0,791.0,1,2,2,-2,2,0,3,-3,1,1,1,0,-1,18.21,24.89,27.18,1,0,0
0,772.0,745.0,2,0,3,-1,2,1,2,-2,1,2,2,2,-2,14.13,27.810000000000002,38.730000000000004,1,0,0
0,897.0,818.0,3,2,0,8,4,1,0,8,2,3,2,1,-3,11.969999999999999,32.25,55.36,1,0,0
0,764.0,719.0,1,3,1,-1,2,0,3,-3,0,0,0,0,0,16.25,25.95,31.700000000000003,0,1,0
0,742.0,839.0,1,1,3,-5,3,1,1,4,1,-2,1,3,2,28.349999999999998,25.6,17.270000000000003,0,0,1
0,749.0,812.0,1,0,4,-7,3,2,0,6,0,-5,0,2,5,22.06,23.950000000000003,22.18,1,0,0
0,821.0,766.0,3,2,0,6,2,2,1,1,3,5,1,0,-5,13.889999999999999,27.03,43.620000000000005,1,0,0
0,794.0,843.0,2,0,3,0,1,2,2,-3,2,3,1,2,-3,20.48,24.729999999999997,23.5,1,0,0
0,796.0,749.0,2,0,3,-2,2,1,2,0,1,-2,1,3,2,16.879999999999995,25.11,30.29,1,0,0
0,738.0,746.0,1,1,3,-6,1,2,1,-1,0,0,0,0,0,18.08,24.759999999999998,27.32,1,0,0
0,775.0,769.0,0,1,4,-8,3,0,2,2,0,-2,2,2,2,23.240000000000002,25.259999999999998,20.17,1,0,0
0,797.0,888.0,3,1,1,5,3,2,0,11,2,-5,0,3,5,55.33,32.67,12.02,0,1,0
0,823.0,733.0,3,1,1,1,2,0,3,1,3,5,1,1,-5,13.33,29.24,44.11,1,0,0
0,821.0,739.0,3,1,1,5,0,1,4,-10,3,3,2,0,-3,10.790000000000001,27.85,46.0,1,0,0
0,745.0,816.0,2,1,2,1,3,1,1,0,3,3,0,1,-3,24.33,22.12,15.509999999999998,0,0,1
0,805.0,781.0,3,2,0,5,3,0,2,3,3,5,1,1,-5,12.65,23.36,34.760000000000005,0,1,0
0,764.0,773.0,2,1,2,2,1,1,3,-4,0,-1,3,1,1,12.54,23.91,34.86,0,0,1
0,834.0,807.0,3,1,1,5,2,2,1,3,2,2,2,1,-2,11.52,25.439999999999998,41.5,1,0,0
0,757.0,774.0,1,2,2,-2,1,3,1,-1,0,0,0,0,0,15.48,21.919999999999998,24.74,1,0,0
0,832.0,766.0,1,1,3,-4,2,0,3,-5,1,2,1,0,-2,11.27,25.87,42.879999999999995,1,0,0
0,779.0,761.0,2,1,2,-1,2,1,2,-4,2,3,1,1,-3,13.05,23.41,32.47,1,0,0
0,776.0,759.0,2,0,3,-2,2,0,3,2,3,3,2,0,-3,16.0,21.65,24.04,0,1,0
0,898.0,815.0,2,3,0,7,2,0,3,0,3,5,1,1,-5,9.350000000000001,34.09,68.71000000000001,0,1,0
0,770.0,772.0,1,2,2,-3,2,1,2,-1,0,-2,1,1,2,16.560000000000002,22.21,22.45,0,1,0
0,758.0,889.0,1,1,3,-1,2,3,0,7,0,-6,1,4,6,47.59,28.81,10.55,0,0,1
0,754.0,742.0,0,1,4,-8,2,1,2,1,0,0,0,0,0,15.5,22.560000000000002,24.35,1,0,0
0,764.0,757.0,2,0,3,-4,2,1,2,0,0,0,0,0,0,14.65,22.310000000000002,27.0,0,0,1
0,806.0,756.0,1,1,3,-2,1,1,3,0,2,2,2,1,-2,12.17,24.71,36.82,1,0,0
0,798.0,838.0,3,1,1,4,2,1,2,-2,0,-4,3,2,4,21.16,22.43,17.16,0,0,1
0,761.0,815.0,1,1,3,-6,3,2,0,5,3,4,1,1,-4,25.36,22.11,15.21,1,0,0
0,784.0,834.0,2,0,3,-3,4,0,1,8,1,0,2,1,0,28.279999999999998,22.990000000000002,14.029999999999998,0,0,1
0,798.0,780.0,2,2,1,2,2,1,2,-1,2,5,1,2,-5,16.29,22.57,22.74,0,0,1
0,811.0,774.0,3,1,1,-1,3,1,1,5,1,-2,2,2,2,14.77,22.54,25.8,0,1,0
0,798.0,807.0,2,2,1,2,1,2,2,-5,3,5,2,0,-5,12.23,24.58,35.209999999999994,1,0,0
0,740.0,753.0,2,1,2,1,1,1,3,-2,1,2,1,0,-2,19.65,21.93,18.380000000000003,0,1,0
0,812.0,765.0,2,2,1,3,1,3,1,-1,2,2,2,0,-2,11.040000000000001,25.65,46.86,1,0,0
0,765.0,765.0,1,0,4,-4,1,1,3,-3,2,4,2,1,-4,13.52,23.299999999999997,29.64,0,0,1
0,834.0,801.0,5,0,0,15,2,2,1,-3,2,0,2,1,0,13.030000000000001,23.99,30.509999999999998,1,0,0
0,753.0,763.0,3,0,2,1,2,0,3,-6,0,0,0,0,0,14.36,22.380000000000003,27.709999999999997,1,0,0
0,838.0,749.0,3,1,1,2,2,0,3,-5,3,4,1,1,-4,10.8,26.6,49.120000000000005,0,0,1
0,791.0,750.0,2,1,2,1,1,0,4,-6,1,1,1,0,-1,13.71,22.599999999999998,29.799999999999997,1,0,0
0,772.0,817.0,2,1,2,-1,2,1,2,3,1,-5,0,3,5,19.15,21.78,19.19,0,1,0
0,777.0,870.0,2,1,2,1,2,3,0,7,0,-12,0,5,12,36.21,25.45,11.9,0,1,0
0,771.0,767.0,0,3,2,-3,1,0,4,-4,2,1,1,1,-1,15.330000000000002,22.09,25.03,0,0,1
0,753.0,839.0,0,2,3,-4,5,0,0,15,1,-1,2,2,1,27.17,22.67,14.28,0,0,1
0,767.0,771.0,2,0,3,-1,4,0,1,6,0,0,0,0,0,16.58,21.720000000000002,22.48,1,0,0
0,779.0,782.0,1,0,4,-6,2,2,1,0,1,0,0,1,0,18.229999999999997,21.21,20.689999999999998,0,0,1
0,830.0,793.0,2,2,1,4,2,2,1,2,1,-1,3,1,1,15.16,21.840000000000003,26.11,1,0,0
0,769.0,792.0,3,0,2,-2,2,1,2,0,1,-3,1,3,3,16.84,21.66,22.03,0,1,0
0,782.0,809.0,2,0,3,-7,2,2,1,1,1,1,3,0,-1,25.97,22.65,14.85,1,0,0
0,812.0,728.0,1,1,3,-6,1,2,2,0,1,2,3,0,-2,13.06,23.81,31.57,1,0,0
0,825.0,784.0,2,1,2,-4,2,2,1,2,1,-1,2,2,1,13.04,23.7,32.2,0,0,1
0,884.0,825.0,2,3,0,7,2,1,2,0,0,-1,4,1,1,10.36,28.859999999999996,50.21,0,1,0
0,747.0,783.0,3,1,1,0,1,1,3,-2,3,-1,0,2,1,17.94,21.07,20.78,1,0,0
0,807.0,776.0,2,3,0,2,2,0,3,-3,0,-2,3,2,2,11.81,25.6,37.150000000000006,0,0,1
0,785.0,891.0,2,0,3,-5,5,0,0,12,0,-8,2,3,8,43.54,25.43,11.530000000000001,0,0,1
0,845.0,771.0,3,1,1,2,2,2,1,5,2,5,2,1,-5,10.91,28.16,43.47,0,1,0
0,815.0,768.0,4,0,1,8,2,2,1,2,2,1,2,1,-1,10.85,28.58,42.34,0,0,1
0,776.0,738.0,1,1,3,-2,0,0,0,0,0,0,0,0,0,12.49,23.34,35.63,0,0,1
0,745.0,787.0,0,2,3,-4,3,0,2,-2,3,2,0,1,-2,15.200000000000001,21.46,25.759999999999998,1,0,0
0,761.0,840.0,2,1,2,-4,4,0,1,8,2,-3,0,3,3,27.040000000000003,22.330000000000002,14.599999999999998,0,0,1
0,796.0,759.0,1,1,3,-4,4,0,1,7,2,2,3,0,-2,20.67,21.720000000000002,17.55,1,0,0
0,729.0,702.0,3,0,2,0,0,0,0,0,0,0,0,0,0,14.28,22.06,27.16,0,1,0
0,776.0,903.0,1,0,4,-5,3,2,0,7,1,-9,0,4,9,66.75999999999999,34.25,9.440000000000001,0,0,1
0,815.0,799.0,1,2,2,-4,1,0,4,-4,4,6,1,0,-6,12.57,24.299999999999997,33.57,0,1,0
0,781.0,800.0,3,1,1,0,1,2,2,0,1,-1,1,2,1,18.700000000000003,21.2,20.06,0,1,0
0,852.0,789.0,1,2,2,1,4,0,1,5,3,2,1,1,-2,11.080000000000002,27.61,42.0,0,1,0
0,847.0,874.0,2,2,1,1,2,2,1,1,2,-1,1,2,1,17.9,22.020000000000003,20.61,0,1,0
0,721.0,767.0,1,0,4,-8,0,1,4,-5,0,0,0,0,0,13.48,22.85,30.67,1,0,0
0,718.0,782.0,1,3,1,0,4,0,1,4,0,-5,0,2,5,17.53,22.259999999999998,20.6,0,0,1
0,809.0,802.0,1,4,0,2,3,1,1,9,2,-2,1,2,2,14.93,22.740000000000002,25.39,0,0,1
0,838.0,738.0,3,0,2,0,0,2,3,-4,0,0,0,0,0,10.51,27.33,54.07,1,0,0
0,809.0,753.0,0,4,1,-3,3,1,1,1,0,0,0,0,0,14.54,22.79,26.269999999999996,0,0,1
0,756.0,802.0,4,1,0,4,2,2,1,-1,0,0,0,0,0,17.2,21.240000000000002,22.270000000000003,0,1,0
0,820.0,761.0,1,2,2,-4,0,1,4,-6,0,-1,1,1,1,10.86,27.380000000000003,45.22,1,0,0
0,794.0,798.0,4,0,1,3,2,0,3,-3,2,3,1,1,-3,13.68,22.59,30.34,0,0,1
0,746.0,802.0,0,2,3,-5,4,0,1,12,0,0,0,0,0,24.84,22.82,15.190000000000001,1,0,0
0,811.0,844.0,1,2,2,0,0,3,2,-2,1,-4,2,2,4,18.46,21.830000000000002,20.0,0,0,1
0,796.0,807.0,3,1,1,3,0,4,1,-3,1,-2,2,2,2,16.95,21.939999999999998,21.810000000000002,0,1,0
