,home_team_api_id,away_team_api_id,date,home_overall_rating,away_overall_rating,bet_statistics_home,bet_statistics_draw,bet_statistics_away,Home_Win,Draw,Away_Win
0,8640,9791,2016-02-20 00:00:00,841.0,760.0,8.84,40.4,70.45,1,0,0
0,8611,7788,2016-02-20 00:00:00,750.0,723.0,10.55,30.12,41.230000000000004,1,0,0
0,8689,9747,2016-02-20 00:00:00,793.0,795.0,15.370000000000001,22.13,24.71,1,0,0
0,9847,9837,2016-02-20 00:00:00,914.0,786.0,8.389999999999999,45.5,114.95,1,0,0
0,10229,8674,2016-02-20 00:00:00,787.0,765.0,10.760000000000002,29.75,38.849999999999994,1,0,0
0,8121,10249,2016-02-20 00:00:00,759.0,801.0,20.189999999999998,20.630000000000003,18.89,0,0,1
0,9876,8533,2016-02-20 00:00:00,792.0,806.0,16.67,22.230000000000004,21.85,1,0,0
0,8558,9783,2016-02-20 00:00:00,817.0,829.0,17.220000000000002,22.689999999999998,20.919999999999998,1,0,0
0,9910,8372,2016-02-20 00:00:00,831.0,785.0,13.91,24.3,27.049999999999997,1,0,0
0,9788,8722,2016-02-20 00:00:00,838.0,827.0,13.66,24.740000000000002,26.75,1,0,0
0,8306,8634,2016-02-20 00:00:00,795.0,939.0,108.0,48.85,8.34,0,0,1
0,8177,8721,2016-02-20 00:00:00,831.0,874.0,19.34,22.85,18.259999999999998,0,1,0
0,8226,9905,2016-02-20 00:00:00,813.0,807.0,17.310000000000002,23.41,20.0,1,0,0
0,8234,8697,2016-02-20 00:00:00,784.0,802.0,14.96,23.439999999999998,24.35,1,0,0
0,8603,9869,2016-02-20 00:00:00,822.0,726.0,14.14,23.39,27.279999999999998,0,1,0
0,8636,9882,2016-02-20 00:00:00,791.0,819.0,11.02,27.88,42.74,1,0,0
0,9823,8262,2016-02-20 00:00:00,912.0,775.0,7.520000000000001,81.4,259.0,1,0,0
0,9807,158085,2016-02-21 00:00:00,790.0,696.0,16.24,21.630000000000003,22.35,0,0,1
0,188163,10212,2016-02-21 00:00:00,729.0,755.0,20.59,22.160000000000004,16.96,0,0,1
0,9773,8348,2016-02-21 00:00:00,856.0,770.0,8.239999999999998,45.650000000000006,116.45,1,0,0
0,10238,10214,2016-02-21 00:00:00,762.0,764.0,19.25,22.24,18.03,0,1,0
0,10264,7844,2016-02-21 00:00:00,809.0,786.0,11.080000000000002,26.740000000000002,40.730000000000004,0,1,0
0,10189,10269,2016-02-21 00:00:00,849.0,831.0,14.93,25.020000000000003,23.060000000000002,0,1,0
0,8593,10218,2016-02-21 00:00:00,838.0,736.0,8.16,48.239999999999995,110.99,1,0,0
0,10235,9803,2016-02-21 00:00:00,804.0,732.0,10.14,31.28,47.19,0,1,0
0,8475,8635,2016-02-21 00:00:00,732.0,811.0,41.55,29.85,10.58,1,0,0
0,10000,8203,2016-02-21 00:00:00,751.0,752.0,13.799999999999999,25.11,25.259999999999998,0,0,1
0,8573,9991,2016-02-21 00:00:00,756.0,814.0,25.490000000000002,24.22,13.969999999999999,1,0,0
0,9931,9824,2016-02-21 00:00:00,788.0,667.0,0.0,0.0,0.0,1,0,0
0,8526,8277,2016-02-21 00:00:00,654.0,788.0,31.87,26.83,11.93,0,1,0
0,9908,8525,2016-02-21 00:00:00,768.0,758.0,11.49,27.009999999999998,35.07,1,0,0
0,9864,8633,2016-02-21 00:00:00,831.0,916.0,33.54,27.55,11.98,0,1,0
0,8315,8560,2016-02-21 00:00:00,876.0,838.0,12.620000000000001,24.990000000000002,32.12,0,0,1
0,9956,10179,2016-02-21 00:00:00,740.0,748.0,0.0,0.0,0.0,1,0,0
0,9906,10205,2016-02-21 00:00:00,892.0,861.0,10.74,26.81,51.34,0,1,0
0,7819,9851,2016-02-21 00:00:00,794.0,821.0,18.97,21.47,19.36,1,0,0
0,8592,9853,2016-02-21 00:00:00,842.0,752.0,13.42,22.990000000000002,31.009999999999998,0,1,0
0,8639,9748,2016-02-21 00:00:00,819.0,844.0,18.67,21.45,19.770000000000003,1,0,0
0,10233,8600,2016-02-21 00:00:00,816.0,829.0,14.34,22.659999999999997,27.66,1,0,0
0,8686,8540,2016-02-21 00:00:00,874.0,761.0,9.280000000000001,36.15,68.55,1,0,0
0,9891,8543,2016-02-21 00:00:00,749.0,858.0,35.33,25.5,12.1,0,1,0
0,8021,8673,2016-02-21 00:00:00,681.0,757.0,0.0,0.0,0.0,0,0,1
0,8524,8535,2016-02-21 00:00:00,808.0,839.0,25.96,22.79,14.750000000000002,0,0,1
0,8020,1601,2016-02-21 00:00:00,709.0,701.0,0.0,0.0,0.0,0,0,1
0,7943,8534,2016-02-21 00:00:00,827.0,798.0,14.389999999999999,22.16,27.77,1,0,0
0,9804,208931,2016-02-21 00:00:00,846.0,769.0,11.09,26.490000000000002,43.129999999999995,0,1,0
0,7878,10267,2016-02-21 00:00:00,810.0,877.0,19.689999999999998,22.84,17.990000000000002,0,0,1
0,10199,10190,2016-02-21 00:00:00,709.0,699.0,0.0,0.0,0.0,0,0,1
0,8370,8302,2016-02-21 00:00:00,819.0,864.0,22.07,24.919999999999998,15.46,0,1,0
0,8178,9789,2016-02-21 00:00:00,869.0,861.0,23.06,24.08,15.280000000000001,0,0,1
0,9904,8406,2016-02-21 00:00:00,804.0,816.0,18.68,22.55,19.009999999999998,0,0,1
0,9875,8564,2016-02-22 00:00:00,883.0,849.0,11.16,27.240000000000002,41.92,0,1,0
0,10265,8019,2016-02-22 00:00:00,702.0,665.0,0.0,0.0,0.0,0,1,0
0,9768,8613,2016-02-22 00:00:00,846.0,741.0,8.46,41.7,104.0,1,0,0
0,8426,8467,2016-02-23 00:00:00,695.0,701.0,15.959999999999999,22.509999999999998,22.3,1,0,0
0,8025,8020,2016-02-26 00:00:00,723.0,612.0,0.0,0.0,0.0,0,1,0
0,10214,6403,2016-02-26 00:00:00,767.0,681.0,14.930000000000001,22.3,24.740000000000002,1,0,0
0,2186,8021,2016-02-26 00:00:00,715.0,681.0,0.0,0.0,0.0,0,0,1
0,9831,7794,2016-02-26 00:00:00,806.0,777.0,12.629999999999999,23.419999999999998,34.84,0,0,1
0,8372,8306,2016-02-26 00:00:00,796.0,798.0,12.25,25.41,33.81,0,0,1
0,8722,8177,2016-02-26 00:00:00,828.0,825.0,14.639999999999999,23.08,25.810000000000002,0,0,1
0,10218,8464,2016-02-26 00:00:00,734.0,743.0,17.55,23.27,19.089999999999996,1,0,0
0,9991,9994,2016-02-26 00:00:00,811.0,754.0,9.530000000000001,33.58,58.81,1,0,0
0,8429,9925,2016-02-26 00:00:00,656.0,777.0,86.23,42.379999999999995,8.549999999999999,0,1,0
0,7788,6413,2016-02-27 00:00:00,736.0,746.0,22.11,24.560000000000002,14.940000000000001,1,0,0
0,8611,8674,2016-02-27 00:00:00,752.0,777.0,11.96,27.13,31.47,1,0,0
0,7842,10238,2016-02-27 00:00:00,789.0,764.0,15.040000000000001,22.130000000000003,24.65,1,0,0
0,8564,9804,2016-02-27 00:00:00,847.0,845.0,12.26,24.91,34.67,1,0,0
0,8640,10217,2016-02-27 00:00:00,847.0,761.0,8.93,39.66,69.46000000000001,1,0,0
0,8277,8525,2016-02-27 00:00:00,792.0,754.0,10.32,29.450000000000003,47.26,0,0,1
0,10249,8639,2016-02-27 00:00:00,800.0,825.0,17.4,20.8,22.0,1,0,0
0,10242,8689,2016-02-27 00:00:00,741.0,788.0,22.950000000000003,24.0,15.290000000000001,0,0,1
0,8305,9910,2016-02-27 00:00:00,817.0,836.0,21.44,23.25,16.439999999999998,0,0,1
0,8534,8686,2016-02-27 00:00:00,789.0,862.0,31.790000000000003,24.42,12.81,0,0,1
0,10243,10192,2016-02-27 00:00:00,706.0,754.0,0.0,0.0,0.0,0,0,1
0,9837,9827,2016-02-27 00:00:00,790.0,777.0,17.65,22.189999999999998,20.380000000000003,1,0,0
0,9941,9851,2016-02-27 00:00:00,785.0,824.0,16.049999999999997,22.28,22.84,0,0,1
0,8654,8472,2016-02-27 00:00:00,765.0,830.0,12.79,25.0,30.810000000000002,1,0,0
0,8659,9826,2016-02-27 00:00:00,825.0,831.0,18.689999999999998,21.630000000000003,19.849999999999998,1,0,0
0,9817,8678,2016-02-27 00:00:00,818.0,792.0,16.59,22.61,21.720000000000002,0,1,0
0,10194,10252,2016-02-27 00:00:00,834.0,819.0,11.649999999999999,25.44,39.760000000000005,1,0,0
0,8466,8455,2016-02-27 00:00:00,833.0,909.0,19.9,22.62,17.95,0,0,1
0,10001,274581,2016-02-27 00:00:00,740.0,726.0,16.91,23.68,19.64,0,1,0
0,9747,8121,2016-02-27 00:00:00,792.0,791.0,14.67,21.71,27.59,0,1,0
0,1773,8573,2016-02-27 00:00:00,744.0,752.0,16.139999999999997,23.85,20.57,1,0,0
0,8197,9850,2016-02-27 00:00:00,824.0,810.0,10.620000000000001,29.75,43.42,1,0,0
0,8203,8571,2016-02-27 00:00:00,757.0,753.0,16.31,23.259999999999998,20.84,0,0,1
0,8721,9823,2016-02-27 00:00:00,873.0,920.0,53.3,31.61,10.120000000000001,0,0,1
0,10265,8033,2016-02-27 00:00:00,699.0,682.0,0.0,0.0,0.0,0,0,1
0,8019,8245,2016-02-27 00:00:00,665.0,697.0,0.0,0.0,0.0,1,0,0
0,8030,8028,2016-02-27 00:00:00,735.0,715.0,0.0,0.0,0.0,1,0,0
0,158085,10264,2016-02-27 00:00:00,695.0,802.0,26.25,22.46,14.39,0,1,0
0,8633,9906,2016-02-27 00:00:00,938.0,892.0,12.48,25.4,32.78,0,0,1
0,8649,9938,2016-02-27 00:00:00,682.0,701.0,13.95,24.839999999999996,24.9,0,0,1
0,9927,8426,2016-02-27 00:00:00,686.0,698.0,17.85,22.509999999999998,19.380000000000003,1,0,0
0,10269,9904,2016-02-27 00:00:00,831.0,801.0,10.8,29.47,41.61,0,0,1
0,9860,8597,2016-02-27 00:00:00,707.0,681.0,10.95,28.200000000000003,39.959999999999994,1,0,0
0,8485,8467,2016-02-27 00:00:00,745.0,692.0,10.98,27.21,41.32,0,1,0
0,8697,8262,2016-02-27 00:00:00,819.0,793.0,14.84,23.75,24.28,0,1,0
0,8603,8370,2016-02-27 00:00:00,821.0,794.0,15.530000000000001,23.619999999999997,22.96,0,1,0
0,9869,8558,2016-02-27 00:00:00,729.0,814.0,16.05,22.75,22.64,0,0,1
0,9997,10000,2016-02-27 00:00:00,735.0,742.0,19.86,23.75,16.8,0,0,1
0,8613,7841,2016-02-27 00:00:00,737.0,765.0,19.27,21.200000000000003,18.770000000000003,0,0,1
0,10179,10199,2016-02-27 00:00:00,745.0,710.0,0.0,0.0,0.0,1,0,0
0,8560,9864,2016-02-27 00:00:00,834.0,817.0,15.64,22.49,23.839999999999996,0,1,0
0,8284,8066,2016-02-27 00:00:00,691.0,680.0,17.51,22.83,19.6,0,1,0
0,9790,8234,2016-02-27 00:00:00,820.0,785.0,17.009999999999998,21.68,21.71,0,1,0
0,10212,10215,2016-02-28 00:00:00,758.0,695.0,12.93,23.79,30.310000000000002,1,0,0
0,9807,9773,2016-02-28 00:00:00,775.0,850.0,65.05,32.25,9.5,0,0,1
0,10205,8581,2016-02-28 00:00:00,845.0,823.0,11.49,26.16,39.8,1,0,0
0,10267,8315,2016-02-28 00:00:00,874.0,860.0,15.879999999999999,23.05,22.92,0,0,1
0,8634,8302,2016-02-28 00:00:00,934.0,861.0,8.259999999999998,52.980000000000004,99.17,1,0,0
0,9783,7878,2016-02-28 00:00:00,833.0,810.0,12.66,24.509999999999998,32.65,0,0,1
0,9853,7819,2016-02-28 00:00:00,759.0,779.0,12.309999999999999,24.79,34.790000000000006,0,0,1
0,8586,10003,2016-02-28 00:00:00,869.0,851.0,10.11,29.3,55.769999999999996,1,0,0
0,9789,8226,2016-02-28 00:00:00,887.0,820.0,8.440000000000001,48.6,91.3,1,0,0
0,8406,9788,2016-02-28 00:00:00,818.0,837.0,18.89,23.759999999999998,17.939999999999998,0,1,0
0,2182,1957,2016-02-28 00:00:00,758.0,739.0,0.0,0.0,0.0,0,0,1
0,8023,177361,2016-02-28 00:00:00,728.0,674.0,0.0,0.0,0.0,0,1,0
0,8673,1601,2016-02-28 00:00:00,760.0,701.0,0.0,0.0,0.0,1,0,0
0,9810,10189,2016-02-28 00:00:00,827.0,848.0,21.98,24.43,15.64,0,1,0
0,208931,8524,2016-02-28 00:00:00,705.0,814.0,16.77,21.6,22.58,0,1,0
0,8540,9857,2016-02-28 00:00:00,768.0,801.0,18.96,22.060000000000002,19.12,0,1,0
0,9882,9891,2016-02-28 00:00:00,834.0,748.0,11.54,27.13,37.620000000000005,1,0,0
0,8533,10233,2016-02-28 00:00:00,813.0,827.0,21.66,21.42,17.32,1,0,0
0,8600,9876,2016-02-28 00:00:00,827.0,787.0,14.09,23.76,26.79,1,0,0
0,9885,8636,2016-02-28 00:00:00,911.0,869.0,10.989999999999998,26.740000000000002,45.42,1,0,0
0,9905,8178,2016-02-28 00:00:00,823.0,856.0,25.41,24.119999999999997,14.32,1,0,0
0,9830,9829,2016-02-28 00:00:00,809.0,837.0,17.91,21.240000000000002,20.97,0,1,0
0,9748,9847,2016-02-28 00:00:00,839.0,901.0,32.46,25.14,12.53,1,0,0
0,10260,9825,2016-02-28 00:00:00,850.0,900.0,21.57,22.42,16.9,1,0,0
0,8348,188163,2016-02-28 00:00:00,786.0,712.0,12.9,24.22,29.349999999999998,0,0,1
0,9824,9956,2016-02-28 00:00:00,670.0,740.0,0.0,0.0,0.0,0,1,0
0,10191,9931,2016-02-28 00:00:00,688.0,770.0,0.0,0.0,0.0,0,1,0
0,10190,7896,2016-02-28 00:00:00,705.0,658.0,0.0,0.0,0.0,0,1,0
0,9791,9803,2016-02-28 00:00:00,757.0,732.0,13.57,24.05,26.86,0,0,1
0,8526,10228,2016-02-28 00:00:00,657.0,705.0,21.52,25.14,15.150000000000002,0,0,1
0,9986,8475,2016-02-28 00:00:00,748.0,731.0,10.7,28.14,43.47,0,0,1
0,9987,8342,2016-02-28 00:00:00,772.0,802.0,23.7,24.049999999999997,14.670000000000002,1,0,0
0,8635,9985,2016-02-28 00:00:00,816.0,780.0,14.229999999999999,24.16,24.950000000000003,0,1,0
0,9908,10235,2016-02-28 00:00:00,764.0,826.0,15.79,24.16,21.03,0,0,1
0,8593,10229,2016-02-28 00:00:00,838.0,787.0,11.96,26.869999999999997,31.78,1,0,0
0,7844,9768,2016-02-29 00:00:00,787.0,843.0,42.8,27.529999999999998,10.77,0,1,0
0,8535,9875,2016-02-29 00:00:00,850.0,883.0,21.72,22.91,16.48,0,1,0
0,8543,7943,2016-02-29 00:00:00,860.0,823.0,12.04,25.17,36.49,0,0,1
0,9772,6367,2016-02-29 00:00:00,778.0,763.0,7.859999999999999,56.769999999999996,147.81,1,0,0
0,8678,8466,2016-03-01 00:00:00,802.0,839.0,19.990000000000002,22.55,18.42,1,0,0
0,9906,8560,2016-03-01 00:00:00,892.0,832.0,10.129999999999999,28.810000000000002,59.14,1,0,0
0,8597,8649,2016-03-01 00:00:00,693.0,694.0,23.84,24.02,14.59,0,0,1
0,8472,9826,2016-03-01 00:00:00,828.0,831.0,17.380000000000003,22.759999999999998,21.21,0,1,0
0,8033,8019,2016-03-01 00:00:00,688.0,665.0,0.0,0.0,0.0,1,0,0
0,8234,8722,2016-03-01 00:00:00,785.0,829.0,17.66,21.34,21.22,0,1,0
0,9860,8066,2016-03-01 00:00:00,694.0,676.0,13.26,24.520000000000003,28.32,1,0,0
0,9850,8455,2016-03-01 00:00:00,810.0,902.0,37.31,27.08,11.76,0,0,1
0,9904,8721,2016-03-01 00:00:00,801.0,867.0,27.21,25.5,13.52,0,0,1
0,8306,8305,2016-03-01 00:00:00,793.0,732.0,14.120000000000001,23.729999999999997,26.85,1,0,0
0,8197,8659,2016-03-01 00:00:00,818.0,829.0,11.93,25.99,38.45,0,1,0
0,8021,8030,2016-03-01 00:00:00,686.0,735.0,0.0,0.0,0.0,1,0,0
0,10252,8668,2016-03-01 00:00:00,825.0,860.0,30.67,24.84,13.219999999999999,0,0,1
0,8177,9810,2016-03-02 00:00:00,826.0,825.0,12.97,24.8,30.28,1,0,0
0,8654,8586,2016-03-02 00:00:00,839.0,868.0,27.130000000000003,24.04,14.11,1,0,0
0,8262,9789,2016-03-02 00:00:00,792.0,855.0,53.19,32.879999999999995,9.87,0,0,1
0,8650,8456,2016-03-02 00:00:00,857.0,907.0,18.36,23.299999999999997,19.44,1,0,0
0,9825,10003,2016-03-02 00:00:00,897.0,831.0,9.52,34.86,64.63,0,0,1
0,8178,8697,2016-03-02 00:00:00,855.0,817.0,10.149999999999999,32.47,47.08,0,0,1
0,10260,9817,2016-03-02 00:00:00,841.0,830.0,11.64,25.869999999999997,40.81,1,0,0
0,9823,9905,2016-03-02 00:00:00,924.0,812.0,7.919999999999999,60.9,139.5,0,0,1
0,8226,8406,2016-03-02 00:00:00,818.0,818.0,16.18,24.119999999999997,21.12,1,0,0
0,9788,10269,2016-03-02 00:00:00,838.0,834.0,14.5,26.31,23.009999999999998,1,0,0
0,10189,9790,2016-03-02 00:00:00,849.0,820.0,13.129999999999999,25.0,29.18,1,0,0
0,10194,10261,2016-03-02 00:00:00,834.0,823.0,13.66,24.18,28.96,1,0,0
0,8302,8372,2016-03-02 00:00:00,863.0,790.0,10.02,31.349999999999998,53.17,1,0,0
0,8467,8426,2016-03-02 00:00:00,710.0,698.0,16.439999999999998,22.89,21.09,0,0,1
0,9910,10205,2016-03-02 00:00:00,845.0,856.0,15.370000000000001,23.17,23.65,0,1,0
0,8581,8633,2016-03-02 00:00:00,823.0,889.0,46.81,31.930000000000003,10.27,0,0,1
0,9864,10267,2016-03-02 00:00:00,832.0,881.0,14.43,23.009999999999998,26.37,0,0,1
0,9938,8485,2016-03-02 00:00:00,703.0,742.0,24.82,24.1,14.18,0,0,1
0,8315,9783,2016-03-02 00:00:00,870.0,826.0,10.67,28.65,46.75,1,0,0
0,8020,2182,2016-03-02 00:00:00,684.0,760.0,0.0,0.0,0.0,0,0,1
0,9925,8284,2016-03-02 00:00:00,777.0,599.0,8.19,49.61,110.14,0,1,0
0,177361,8673,2016-03-02 00:00:00,685.0,762.0,0.0,0.0,0.0,1,0,0
0,1957,8023,2016-03-02 00:00:00,739.0,661.0,0.0,0.0,0.0,0,1,0
0,1601,2186,2016-03-02 00:00:00,702.0,715.0,0.0,0.0,0.0,0,0,1
0,7878,9869,2016-03-03 00:00:00,810.0,807.0,14.75,23.36,25.09,1,0,0
0,8558,8603,2016-03-03 00:00:00,823.0,812.0,13.93,23.990000000000002,27.21,0,0,1
0,8370,8634,2016-03-03 00:00:00,791.0,944.0,91.56,49.45,8.399999999999999,0,0,1
0,8686,8535,2016-03-04 00:00:00,873.0,850.0,14.610000000000001,23.3,25.740000000000002,1,0,0
0,7819,9829,2016-03-04 00:00:00,786.0,846.0,22.03,21.97,16.91,0,1,0
0,6403,10212,2016-03-04 00:00:00,781.0,750.0,17.490000000000002,22.94,19.43,0,1,0
0,8033,8245,2016-03-04 00:00:00,691.0,571.0,0.0,0.0,0.0,0,1,0
0,9991,1773,2016-03-04 00:00:00,804.0,743.0,9.72,32.28,54.75,0,1,0
0,10265,8028,2016-03-04 00:00:00,687.0,721.0,0.0,0.0,0.0,0,1,0
0,10217,8611,2016-03-04 00:00:00,758.0,754.0,17.299999999999997,23.979999999999997,19.09,1,0,0
0,6413,8526,2016-03-05 00:00:00,754.0,723.0,11.45,28.060000000000002,33.8,1,0,0
0,8722,10189,2016-03-05 00:00:00,829.0,849.0,17.38,22.8,20.27,0,0,1
0,8429,9927,2016-03-05 00:00:00,656.0,686.0,17.02,23.07,19.990000000000002,0,0,1
0,9810,8234,2016-03-05 00:00:00,811.0,776.0,17.77,22.25,20.259999999999998,0,1,0
0,10243,10191,2016-03-05 00:00:00,725.0,688.0,0.0,0.0,0.0,0,1,0
0,9860,8426,2016-03-05 00:00:00,704.0,698.0,12.719999999999999,24.3,30.939999999999998,1,0,0
0,8673,8020,2016-03-05 00:00:00,764.0,706.0,0.0,0.0,0.0,1,0,0
0,8019,177361,2016-03-05 00:00:00,672.0,674.0,0.0,0.0,0.0,0,0,1
0,8455,10194,2016-03-05 00:00:00,896.0,849.0,10.56,29.090000000000003,48.63,0,1,0
0,8668,8654,2016-03-05 00:00:00,858.0,827.0,12.059999999999999,26.61,34.57,0,0,1
0,8466,8472,2016-03-05 00:00:00,840.0,827.0,11.12,27.14,43.44,0,1,0
0,10003,9850,2016-03-05 00:00:00,850.0,812.0,13.899999999999999,23.62,28.029999999999998,1,0,0
0,8586,9825,2016-03-05 00:00:00,872.0,882.0,16.700000000000003,23.54,21.18,0,1,0
0,9817,8197,2016-03-05 00:00:00,835.0,829.0,20.41,22.93,17.45,0,0,1
0,8025,8021,2016-03-05 00:00:00,653.0,686.0,0.0,0.0,0.0,0,0,1
0,7794,8689,2016-03-05 00:00:00,775.0,780.0,16.78,21.58,22.439999999999998,0,1,0
0,9847,10249,2016-03-05 00:00:00,848.0,797.0,10.079999999999998,29.310000000000002,57.46,0,1,0
0,9831,10242,2016-03-05 00:00:00,806.0,735.0,10.73,28.72,43.67,1,0,0
0,8639,9837,2016-03-05 00:00:00,818.0,790.0,12.81,23.439999999999998,33.39,1,0,0
0,8121,9853,2016-03-05 00:00:00,780.0,810.0,21.400000000000002,20.82,17.84,0,1,0
0,8674,8640,2016-03-05 00:00:00,763.0,849.0,39.83,29.239999999999995,10.79,0,0,1
0,8456,10252,2016-03-05 00:00:00,911.0,828.0,8.47,45.379999999999995,104.27,1,0,0
0,9827,6391,2016-03-05 00:00:00,791.0,752.0,11.93,25.2,37.11,0,1,0
0,10261,8678,2016-03-05 00:00:00,816.0,800.0,18.29,23.049999999999997,19.3,0,0,1
0,8633,9910,2016-03-05 00:00:00,889.0,834.0,9.190000000000001,39.86,60.1,1,0,0
0,9768,9772,2016-03-05 00:00:00,858.0,848.0,17.009999999999998,22.1,20.880000000000003,0,0,1
0,8697,9904,2016-03-05 00:00:00,818.0,803.0,12.3,26.46,31.989999999999995,1,0,0
0,8406,8178,2016-03-05 00:00:00,817.0,840.0,20.060000000000002,23.07,17.43,0,1,0
0,10269,8226,2016-03-05 00:00:00,832.0,818.0,13.31,26.119999999999997,26.83,1,0,0
0,8721,9788,2016-03-05 00:00:00,870.0,839.0,14.37,25.0,24.39,1,0,0
0,9783,9864,2016-03-05 00:00:00,831.0,840.0,18.08,22.009999999999998,20.020000000000003,0,1,0
0,10228,9908,2016-03-05 00:00:00,774.0,770.0,16.529999999999998,24.259999999999998,19.74,0,0,1
0,9789,9823,2016-03-05 00:00:00,891.0,928.0,21.79,24.060000000000002,15.93,0,1,0
0,8305,8302,2016-03-05 00:00:00,746.0,859.0,26.27,24.82,13.87,0,1,0
0,8475,8203,2016-03-05 00:00:00,723.0,753.0,14.3,20.73,16.979999999999997,0,1,0
0,8571,10000,2016-03-05 00:00:00,753.0,738.0,15.18,23.92,22.55,1,0,0
0,9994,10001,2016-03-05 00:00:00,768.0,730.0,11.6,26.799999999999997,34.9,1,0,0
0,274581,8635,2016-03-05 00:00:00,726.0,811.0,30.790000000000003,25.87,12.379999999999999,1,0,0
0,8573,9986,2016-03-05 00:00:00,768.0,758.0,17.12,23.939999999999998,19.259999999999998,1,0,0
0,9876,9882,2016-03-05 00:00:00,786.0,843.0,17.330000000000002,23.259999999999998,20.11,0,0,1
0,10205,8306,2016-03-05 00:00:00,851.0,776.0,11.23,26.71,42.31,0,0,1
0,9875,8533,2016-03-05 00:00:00,876.0,812.0,7.1,40.81,101.71000000000001,1,0,0
0,9985,9987,2016-03-05 00:00:00,794.0,778.0,13.719999999999999,24.21,26.5,1,0,0
0,8342,9997,2016-03-05 00:00:00,780.0,720.0,8.4,44.75,95.5,1,0,0
0,8560,8581,2016-03-06 00:00:00,842.0,822.0,11.09,27.229999999999997,42.86,0,1,0
0,10192,10199,2016-03-06 00:00:00,759.0,705.0,0.0,0.0,0.0,1,0,0
0,10267,9906,2016-03-06 00:00:00,875.0,867.0,28.009999999999998,22.85,14.120000000000001,0,0,1
0,8592,9941,2016-03-06 00:00:00,839.0,792.0,11.84,25.76,37.16,0,1,0
0,2182,2186,2016-03-06 00:00:00,763.0,726.0,0.0,0.0,0.0,1,0,0
0,9869,8315,2016-03-06 00:00:00,734.0,879.0,27.310000000000002,23.63,13.96,0,0,1
0,8603,7878,2016-03-06 00:00:00,820.0,811.0,14.459999999999999,23.43,26.009999999999998,1,0,0
0,8030,1957,2016-03-06 00:00:00,717.0,736.0,0.0,0.0,0.0,1,0,0
0,10235,7788,2016-03-06 00:00:00,824.0,735.0,9.370000000000001,35.35,58.91,1,0,0
0,8524,9885,2016-03-06 00:00:00,804.0,909.0,51.39,27.04,10.65,0,0,1
0,9790,8177,2016-03-06 00:00:00,827.0,829.0,19.79,22.0,18.229999999999997,1,0,0
0,9803,8277,2016-03-06 00:00:00,740.0,792.0,22.04,23.45,15.489999999999998,0,0,1
0,188163,158085,2016-03-06 00:00:00,718.0,700.0,20.659999999999997,21.630000000000003,17.34,0,0,1
0,8525,8593,2016-03-06 00:00:00,749.0,837.0,31.42,25.4,12.379999999999999,0,0,1
0,8613,10214,2016-03-06 00:00:00,729.0,766.0,17.7,21.47,20.24,0,0,1
0,10215,7844,2016-03-06 00:00:00,759.0,785.0,20.7,22.36,16.78,1,0,0
0,10238,8348,2016-03-06 00:00:00,751.0,777.0,16.509999999999998,22.54,21.23,0,0,1
0,10179,9824,2016-03-06 00:00:00,727.0,664.0,0.0,0.0,0.0,1,0,0
0,8464,9791,2016-03-06 00:00:00,747.0,757.0,13.969999999999999,24.65,24.83,1,0,0
0,6367,9807,2016-03-06 00:00:00,774.0,767.0,19.4,22.01,18.17,0,1,0
0,10264,9773,2016-03-06 00:00:00,814.0,865.0,28.31,23.97,13.26,1,0,0
0,8659,10260,2016-03-06 00:00:00,829.0,873.0,28.900000000000002,23.270000000000003,13.84,1,0,0
0,9826,8650,2016-03-06 00:00:00,843.0,857.0,25.310000000000002,23.3,14.8,0,0,1
0,9748,9747,2016-03-06 00:00:00,844.0,811.0,10.21,29.86,51.9,1,0,0
0,9851,9830,2016-03-06 00:00:00,827.0,810.0,15.93,21.21,24.41,1,0,0
0,9891,8600,2016-03-06 00:00:00,745.0,827.0,23.299999999999997,22.92,15.59,1,0,0
0,8636,8540,2016-03-06 00:00:00,862.0,788.0,9.01,38.480000000000004,76.9,1,0,0
0,8372,8634,2016-03-06 00:00:00,791.0,930.0,78.2,42.39,8.739999999999998,0,0,1
0,10233,8534,2016-03-06 00:00:00,826.0,781.0,14.0,22.98,28.080000000000002,1,0,0
0,10229,10218,2016-03-06 00:00:00,784.0,737.0,9.64,34.06,51.34,1,0,0
0,9905,8262,2016-03-06 00:00:00,810.0,793.0,12.39,24.92,33.78,0,1,0
0,7943,8564,2016-03-06 00:00:00,828.0,849.0,21.64,22.35,16.74,1,0,0
0,9804,8543,2016-03-06 00:00:00,844.0,856.0,16.59,21.79,22.509999999999998,0,1,0
0,9857,208931,2016-03-06 00:00:00,805.0,701.0,13.41,22.720000000000002,31.17,0,1,0
0,8023,1601,2016-03-07 00:00:00,675.0,701.0,0.0,0.0,0.0,0,0,1
0,10190,9956,2016-03-07 00:00:00,705.0,737.0,0.0,0.0,0.0,1,0,0
0,8558,8370,2016-03-07 00:00:00,811.0,808.0,14.14,24.86,25.66,1,0,0
0,7841,7842,2016-03-07 00:00:00,795.0,782.0,13.95,23.240000000000002,26.450000000000003,0,0,1
0,8426,8485,2016-03-08 00:00:00,695.0,731.0,24.409999999999997,22.52,14.879999999999999,0,0,1
0,8245,10265,2016-03-08 00:00:00,636.0,709.0,0.0,0.0,0.0,0,1,0
